DATE,DATA,OFFER,CONVERSION,REVENUE
17-04-2026,cc06ai,18999 - [HEALTH] SugarHarmony ? Glyco 2.0 VSL BH*,0,0
16-04-2026,cc06ag,445 - TrimX,0,0
16-04-2026,kg01ah,529 - HEALTH - Warburg,0,0
16-04-2026,,647 - Corestrength VSL BH,0,0
16-04-2026,cc06ai,647 - Corestrength VSL BH,0,0
16-04-2026,cd12ae,554 - [HEALTH] Presgera VSL BH,0,0
16-04-2026,ck12bo,488 - Arctic Blast,0,0
16-04-2026,cc06ah,551 - RAD Intel Reg A+,0,0
16-04-2026,dg01ab,360 - JG Wentworth,0,0
16-04-2026,cn06ai,616 - Glyco Pezil v2 VSL,0,0
16-04-2026,cc06ad,235 - Breathe,0,0
16-04-2026,cg01ae,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
16-04-2026,ga01ao,180 - AMAZON: Viral Products Listicle,0,0
16-04-2026,cc06aj,360 - JG Wentworth,0,0
16-04-2026,dg01aa,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
16-04-2026,cc06ak,16812 - [HEALTH] Brain Song VSL,0,0
16-04-2026,ag10ai,131 - Amazon: Spring Deals Listicle,0,0
16-04-2026,ag04bd,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
16-04-2026,ua01ag,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
15-04-2026,cc05ac,360 - JG Wentworth,0,0
15-04-2026,kg01ar,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
15-04-2026,kg01ap,131 - Amazon: Spring Deals Listicle,0,0
15-04-2026,,446 - ManForceX,0,0
15-04-2026,ag04bm,446 - ManForceX,0,0
15-04-2026,ga01aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
15-04-2026,kg01al,554 - [HEALTH] Presgera VSL BH,0,0
15-04-2026,ck07ag,235 - Breathe,0,0
15-04-2026,cc06ah,616 - Glyco Pezil v2 VSL,0,0
15-04-2026,kg01al,529 - HEALTH - Warburg,0,0
15-04-2026,ck08ay,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
15-04-2026,cd12af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
15-04-2026,dg01ae,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
14-04-2026,ub01af,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
14-04-2026,ck08bc,551 - RAD Intel Reg A+,0,0
14-04-2026,ck12bi,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
14-04-2026,,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
14-04-2026,cc06ag,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
14-04-2026,kg01ag,647 - Corestrength VSL BH,0,0
14-04-2026,cm10aa,616 - Glyco Pezil v2 VSL,0,0
14-04-2026,cc06ag,235 - Breathe,0,0
14-04-2026,ck08bb,131 - Amazon: Spring Deals Listicle,0,0
14-04-2026,wn04aa,551 - RAD Intel Reg A+,0,0
14-04-2026,wn04aa,321 - CPA Email PUREANCE HydraLift,0,0
14-04-2026,wn04aa,131 - Amazon: Spring Deals Listicle,0,0
14-04-2026,wn04aa,488 - Arctic Blast,0,0
13-04-2026,,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
13-04-2026,dg01aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
13-04-2026,cn06aa,616 - Glyco Pezil v2 VSL,0,0
13-04-2026,cn06ae,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
13-04-2026,ag01ai,554 - [HEALTH] Presgera VSL BH,0,0
13-04-2026,ck07ai,446 - ManForceX,0,0
13-04-2026,cg01ab,321 - CPA Email PUREANCE HydraLift,0,0
13-04-2026,,529 - HEALTH - Warburg,0,0
13-04-2026,ub01ah,529 - HEALTH - Warburg,0,0
13-04-2026,ck07am,235 - Breathe,0,0
13-04-2026,ag04bh,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
13-04-2026,cn06ah,647 - Corestrength VSL BH,0,0
13-04-2026,kg01ad,131 - Amazon: Spring Deals Listicle,0,0
13-04-2026,,131 - Amazon: Spring Deals Listicle,0,0
13-04-2026,dg01ad,131 - Amazon: Spring Deals Listicle,0,0
13-04-2026,cc05ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
13-04-2026,wn04aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
13-04-2026,wn04aa,321 - CPA Email PUREANCE HydraLift,0,0
13-04-2026,wn04aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
13-04-2026,wn04aa,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
13-04-2026,wn04aa,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
13-04-2026,wn04aa,647 - Corestrength VSL BH,0,0
13-04-2026,wn04aa,254 - A Place for Mom,0,0
12-04-2026,ag04bg,235 - Breathe,0,0
12-04-2026,ck12bm,13194 - [ECOMMERCE] ThePhotoStick Omni (Approved Only),0,0
12-04-2026,cc06af,18962 - [ECOMMERCE] FREE 250 Years of Freedom Flag- Just Pay Shipping,0,0
12-04-2026,ck12bl,616 - Glyco Pezil v2 VSL,0,0
12-04-2026,dg01ae,529 - HEALTH - Warburg,0,0
12-04-2026,cc06aj,235 - Breathe,0,0
12-04-2026,kg01an,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
12-04-2026,cc06ai,446 - ManForceX,0,0
12-04-2026,cc05ac,626 - Neuro Salt VSL BH,0,0
12-04-2026,cl06ad,190 - AMAZON - Viral Products Listicle,0,0
12-04-2026,cl06ac,201 - Neurozoom,0,0
12-04-2026,cl06ab,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
11-04-2026,,190 - AMAZON - Viral Products Listicle,0,0
11-04-2026,cc06ak,190 - AMAZON - Viral Products Listicle,0,0
11-04-2026,ga01ac,190 - AMAZON - Viral Products Listicle,0,0
11-04-2026,xa22ne,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
11-04-2026,,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
11-04-2026,ga01ao,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
11-04-2026,cc06ai,201 - Neurozoom,0,0
11-04-2026,ck07am,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
11-04-2026,kg01ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
11-04-2026,kg01aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
11-04-2026,,13194 - [ECOMMERCE] ThePhotoStick Omni (Approved Only),0,0
11-04-2026,cc06af,13194 - [ECOMMERCE] ThePhotoStick Omni (Approved Only),0,0
11-04-2026,,616 - Glyco Pezil v2 VSL,0,0
11-04-2026,ag04bb,616 - Glyco Pezil v2 VSL,0,0
11-04-2026,,586 - Immersed,0,0
11-04-2026,cc05ab,586 - Immersed,0,0
11-04-2026,ub01ah,586 - Immersed,0,0
11-04-2026,ck07ab,446 - ManForceX,0,0
11-04-2026,ub01ad,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
11-04-2026,ag04bb,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
11-04-2026,,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
11-04-2026,ck12bh,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
11-04-2026,kg01aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
11-04-2026,ga01an,529 - HEALTH - Warburg,0,0
11-04-2026,ga01ap,529 - HEALTH - Warburg,0,0
11-04-2026,cc05ab,551 - RAD Intel Reg A+,0,0
11-04-2026,ag10ad,201 - Neurozoom,0,0
11-04-2026,ck07aj,488 - Arctic Blast,0,0
11-04-2026,ck07ao,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
11-04-2026,ub01ag,17532 - [HEALTH] GL Defend VSL,0,0
11-04-2026,ag04bi,190 - AMAZON - Viral Products Listicle,0,0
11-04-2026,cc06ak,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
11-04-2026,cc05ab,235 - Breathe,0,0
11-04-2026,kg01aa,254 - A Place for Mom,0,0
11-04-2026,cc05ac,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
11-04-2026,ck08bc,616 - Glyco Pezil v2 VSL,0,0
11-04-2026,cl06aa,190 - AMAZON - Viral Products Listicle,0,0
11-04-2026,wn04aa,254 - A Place for Mom,0,0
11-04-2026,wn04aa,190 - AMAZON - Viral Products Listicle,0,0
11-04-2026,wn04aa,488 - Arctic Blast,0,0
11-04-2026,wn04aa,235 - Breathe,0,0
10-04-2026,cl06ae,555 - [HEALTH] Presgera VSL v2 BH,0,0
10-04-2026,,555 - [HEALTH] Presgera VSL v2 BH,0,0
10-04-2026,kg01ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
10-04-2026,ga01aa,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
10-04-2026,cg01ag,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
10-04-2026,cc05ab,551 - RAD Intel Reg A+,0,0
10-04-2026,ck07aq,16307 - [ECOMMERCE] Amazon SPRING Steals Listicle Revshare,0,0
10-04-2026,ck07ap,196 - CPA Email Lymph System Support,0,0
10-04-2026,kg01aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
10-04-2026,cc06ai,647 - Corestrength VSL BH,0,0
10-04-2026,cn06aa,616 - Glyco Pezil v2 VSL,0,0
10-04-2026,xa04ne,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
10-04-2026,,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
10-04-2026,ga01ao,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
10-04-2026,,529 - HEALTH - Warburg,0,0
10-04-2026,ua01ad,529 - HEALTH - Warburg,0,0
10-04-2026,cc06ak,235 - Breathe,0,0
10-04-2026,,235 - Breathe,0,0
10-04-2026,dg01ab,235 - Breathe,0,0
10-04-2026,ua01ab,190 - AMAZON - Viral Products Listicle,0,0
10-04-2026,ga01am,190 - AMAZON - Viral Products Listicle,0,0
10-04-2026,cl06ad,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-04-2026,,446 - ManForceX,0,0
09-04-2026,cc06ae,446 - ManForceX,0,0
09-04-2026,cc06ah,586 - Immersed,0,0
09-04-2026,cc05ac,644 - Leanzeane VSL BH,0,0
09-04-2026,dg01ac,647 - Corestrength VSL BH,0,0
09-04-2026,,101 - SynoGut,0,0
09-04-2026,ub01ac,101 - SynoGut,0,0
09-04-2026,,17670 - [CASINO] Jackpot Capital ? 50 Free Spins + 200% up to $200,0,0
09-04-2026,cc05ac,17670 - [CASINO] Jackpot Capital ? 50 Free Spins + 200% up to $200,0,0
09-04-2026,,129 - Nerve Fresh Private,0,0
09-04-2026,cc06aj,129 - Nerve Fresh Private,0,0
09-04-2026,cc05aa,17532 - [HEALTH] GL Defend VSL,0,0
09-04-2026,cc06ag,201 - Neurozoom,0,0
09-04-2026,,235 - Breathe,0,0
09-04-2026,kg01ag,235 - Breathe,0,0
09-04-2026,,196 - CPA Email Lymph System Support,0,0
09-04-2026,xa20ly,196 - CPA Email Lymph System Support,0,0
09-04-2026,ub01ae,2598 - MEDVi QUAD ED,0,0
09-04-2026,ck07ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
09-04-2026,cn06aj,555 - [HEALTH] Presgera VSL v2 BH,0,0
09-04-2026,,555 - [HEALTH] Presgera VSL v2 BH,0,0
09-04-2026,ga01ap,555 - [HEALTH] Presgera VSL v2 BH,0,0
09-04-2026,,488 - Arctic Blast,0,0
09-04-2026,ag04bb,488 - Arctic Blast,0,0
09-04-2026,ck08au,190 - AMAZON - Viral Products Listicle,0,0
09-04-2026,ck12bf,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
09-04-2026,cc05ac,646 - Glucozen 2.1 VSL BH,0,0
09-04-2026,cc06ad,254 - A Place for Mom,0,0
09-04-2026,,254 - A Place for Mom,0,0
09-04-2026,ck07aa,254 - A Place for Mom,0,0
09-04-2026,xa05ne,548 - Nail Refresh,0,0
09-04-2026,,548 - Nail Refresh,0,0
09-04-2026,xa09ne,548 - Nail Refresh,0,0
09-04-2026,ag04bb,551 - RAD Intel Reg A+,0,0
09-04-2026,kg01ae,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
09-04-2026,cc06af,616 - Glyco Pezil v2 VSL,0,0
09-04-2026,,616 - Glyco Pezil v2 VSL,0,0
09-04-2026,cc06aj,616 - Glyco Pezil v2 VSL,0,0
09-04-2026,cc06ah,129 - Nerve Fresh Private,0,0
09-04-2026,,488 - Arctic Blast,0,0
09-04-2026,cn06ag,488 - Arctic Blast,0,0
09-04-2026,cc06ae,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
09-04-2026,dg01ab,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
09-04-2026,,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
09-04-2026,dg01ac,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
09-04-2026,ub01ag,190 - AMAZON - Viral Products Listicle,0,0
09-04-2026,,190 - AMAZON - Viral Products Listicle,0,0
09-04-2026,ag04bg,190 - AMAZON - Viral Products Listicle,0,0
09-04-2026,ck07ah,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
09-04-2026,cl06aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
08-04-2026,,559 - [HEALTH] Memory On VSL BH*,0,0
08-04-2026,dg01ab,559 - [HEALTH] Memory On VSL BH*,0,0
08-04-2026,xa04he,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
08-04-2026,,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
08-04-2026,xa13he,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
08-04-2026,cn06ah,586 - Immersed,0,0
08-04-2026,,586 - Immersed,0,0
08-04-2026,cc05ab,586 - Immersed,0,0
08-04-2026,cc06ai,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
08-04-2026,dg01ac,4134 - USA - FireShield Blanket - Ecomm - Email Only,0,0
08-04-2026,,4134 - USA - FireShield Blanket - Ecomm - Email Only,0,0
08-04-2026,ck07ab,4134 - USA - FireShield Blanket - Ecomm - Email Only,0,0
08-04-2026,ck07aa,446 - ManForceX,0,0
08-04-2026,,446 - ManForceX,0,0
08-04-2026,ck07an,446 - ManForceX,0,0
08-04-2026,ga01al,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
08-04-2026,ck12bl,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
08-04-2026,cc06ah,201 - Neurozoom,0,0
08-04-2026,,201 - Neurozoom,0,0
08-04-2026,cc06ai,201 - Neurozoom,0,0
08-04-2026,cd12af,127 - Sams Club CPS - Club Membership,0,0
08-04-2026,kg01aj,551 - RAD Intel Reg A+,0,0
08-04-2026,ck12bi,551 - RAD Intel Reg A+,0,0
08-04-2026,xa09ne,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
08-04-2026,,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
08-04-2026,ub01ai,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
08-04-2026,ck07af,16307 - [ECOMMERCE] Amazon SPRING Steals Listicle Revshare,0,0
08-04-2026,,16307 - [ECOMMERCE] Amazon SPRING Steals Listicle Revshare,0,0
08-04-2026,kg01am,16307 - [ECOMMERCE] Amazon SPRING Steals Listicle Revshare,0,0
08-04-2026,cc05ab,254 - A Place for Mom,0,0
08-04-2026,ag04be,554 - [HEALTH] Presgera VSL BH,0,0
08-04-2026,,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
08-04-2026,kg01ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
08-04-2026,,12 - Jointgen,0,0
08-04-2026,kg01ae,12 - Jointgen,0,0
08-04-2026,ag01ad,12 - Jointgen,0,0
08-04-2026,ck12bg,131 - Amazon: Spring Deals Listicle,0,0
08-04-2026,kg01ag,2558 - MEDVi GLP-1 - Direct,0,0
08-04-2026,cc06ak,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
08-04-2026,cc06ae,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
08-04-2026,,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
08-04-2026,ck07ap,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
08-04-2026,dg01ac,16812 - [HEALTH] Brain Song VSL,0,0
08-04-2026,ck12bj,129 - Nerve Fresh Private,0,0
08-04-2026,cg01ae,616 - Glyco Pezil v2 VSL,0,0
08-04-2026,ag04ba,196 - CPA Email Lymph System Support,0,0
08-04-2026,ck12bn,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
08-04-2026,cc05aa,488 - Arctic Blast,0,0
08-04-2026,dg01ae,190 - AMAZON - Viral Products Listicle,0,0
08-04-2026,,190 - AMAZON - Viral Products Listicle,0,0
08-04-2026,cg01ab,190 - AMAZON - Viral Products Listicle,0,0
08-04-2026,wn04aa,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
08-04-2026,wn04aa,131 - Amazon: Spring Deals Listicle,0,0
08-04-2026,wn04aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
07-04-2026,,12 - Jointgen,0,0
07-04-2026,kg01ae,12 - Jointgen,0,0
07-04-2026,dg01ab,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
07-04-2026,cd12ae,529 - HEALTH - Warburg,0,0
07-04-2026,,529 - HEALTH - Warburg,0,0
07-04-2026,ga01an,529 - HEALTH - Warburg,0,0
07-04-2026,kg01ak,554 - [HEALTH] Presgera VSL BH,0,0
07-04-2026,ub01ac,554 - [HEALTH] Presgera VSL BH,0,0
07-04-2026,ck12bm,488 - Arctic Blast,0,0
07-04-2026,,488 - Arctic Blast,0,0
07-04-2026,cc05aa,488 - Arctic Blast,0,0
07-04-2026,cc06ah,196 - CPA Email Lymph System Support,0,0
07-04-2026,cc06ae,616 - Glyco Pezil v2 VSL,0,0
07-04-2026,ag01ag,551 - RAD Intel Reg A+,0,0
07-04-2026,,551 - RAD Intel Reg A+,0,0
07-04-2026,cn06ae,551 - RAD Intel Reg A+,0,0
07-04-2026,,129 - Nerve Fresh Private,0,0
07-04-2026,ag04bm,129 - Nerve Fresh Private,0,0
07-04-2026,cc06ah,129 - Nerve Fresh Private,0,0
07-04-2026,cc05ac,562 - [SWEEPS] State Farm- Fire Emergency Kit,0,0
07-04-2026,cc06ad,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
07-04-2026,ub01ad,71 - GADGETS: Amazons 2026 Deals Listicle,0,0
07-04-2026,cc05aa,572 - LymphaVive VSL,0,0
07-04-2026,ga01ad,190 - AMAZON - Viral Products Listicle,0,0
07-04-2026,ag04be,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-04-2026,,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
07-04-2026,cg01ag,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
07-04-2026,ag10aj,190 - AMAZON - Viral Products Listicle,0,0
07-04-2026,wn04aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
07-04-2026,wn04aa,190 - AMAZON - Viral Products Listicle,0,0
06-04-2026,ck07ap,548 - Nail Refresh,0,0
06-04-2026,cc06ah,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
06-04-2026,ag04bn,190 - AMAZON - Viral Products Listicle,0,0
06-04-2026,wn04aa,190 - AMAZON - Viral Products Listicle,0,0
05-04-2026,xa06ne,129 - Nerve Fresh Private,0,0
05-04-2026,ub01ah,129 - Nerve Fresh Private,0,0
05-04-2026,ck07an,190 - AMAZON - Viral Products Listicle,0,0
05-04-2026,,190 - AMAZON - Viral Products Listicle,0,0
05-04-2026,ga01aj,190 - AMAZON - Viral Products Listicle,0,0
05-04-2026,cc06ah,529 - HEALTH - Warburg,0,0
05-04-2026,cc06af,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
05-04-2026,dg01ae,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
05-04-2026,cc06ad,488 - Arctic Blast,0,0
05-04-2026,cc05aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-04-2026,,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
05-04-2026,ck07ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-04-2026,cc06ah,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
04-04-2026,,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
04-04-2026,ag01ad,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
04-04-2026,cc05aa,17427 - [HEALTH] GLPro VSL,0,0
04-04-2026,cc06aj,2598 - MEDVi QUAD ED,0,0
04-04-2026,cc06ag,229 - MensGrowth,0,0
04-04-2026,ck08ax,16985 - [HEALTH] RFK Method VSL (Approved Only),0,0
04-04-2026,kg01an,196 - CPA Email Lymph System Support,0,0
04-04-2026,,196 - CPA Email Lymph System Support,0,0
04-04-2026,xa20ly,196 - CPA Email Lymph System Support,0,0
04-04-2026,ck07ac,623 - JellyLean VSL BH,0,0
04-04-2026,cc06ah,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
04-04-2026,cd12ac,16812 - [HEALTH] Brain Song VSL,0,0
04-04-2026,cn06ai,2558 - MEDVi GLP-1 - Direct,0,0
04-04-2026,cc05aa,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
04-04-2026,,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
04-04-2026,cc06ah,14951 - [HEALTH] Warbug VSL (Approved Only),0,0
04-04-2026,kg01al,131 - Amazon: Spring Deals Listicle,0,0
04-04-2026,ag10af,131 - Amazon: Spring Deals Listicle,0,0
04-04-2026,ag01an,12 - Jointgen,0,0
04-04-2026,,12 - Jointgen,0,0
04-04-2026,kg01ae,12 - Jointgen,0,0
04-04-2026,ga01af,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
04-04-2026,,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
04-04-2026,ag04bm,584 - [HEALTH] NerveFlow v2 VSL BH*,0,0
04-04-2026,ck07ad,488 - Arctic Blast,0,0
04-04-2026,ck12bh,488 - Arctic Blast,0,0
04-04-2026,ag04bc,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
04-04-2026,cc06ae,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
04-04-2026,cd12ab,554 - [HEALTH] Presgera VSL BH,0,0
04-04-2026,ag04bg,554 - [HEALTH] Presgera VSL BH,0,0
04-04-2026,ag04bd,562 - [SWEEPS] State Farm- Fire Emergency Kit,0,0
04-04-2026,,562 - [SWEEPS] State Farm- Fire Emergency Kit,0,0
04-04-2026,kg01an,562 - [SWEEPS] State Farm- Fire Emergency Kit,0,0
04-04-2026,cc06ag,621 - CNN- JellyBurn VSL CPA,0,0
04-04-2026,,621 - CNN- JellyBurn VSL CPA,0,0
04-04-2026,cc06aj,621 - CNN- JellyBurn VSL CPA,0,0
04-04-2026,ga01ak,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-04-2026,,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-04-2026,ck12bh,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
04-04-2026,,548 - Nail Refresh,0,0
04-04-2026,cn06af,548 - Nail Refresh,0,0
04-04-2026,xa16ne,129 - Nerve Fresh Private,0,0
04-04-2026,,129 - Nerve Fresh Private,0,0
04-04-2026,cc06ai,129 - Nerve Fresh Private,0,0
04-04-2026,cd12ac,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
04-04-2026,,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
04-04-2026,ag04bc,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
04-04-2026,cc06ae,17016 - [HEALTH] Sleep Lean VSL,0,0
04-04-2026,cc06ai,17016 - [HEALTH] Sleep Lean VSL,0,0
04-04-2026,cc05aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
04-04-2026,cc05ab,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
04-04-2026,cn06ag,18684 - [HEALTH] Shape-On VSL,0,0
04-04-2026,dg01ae,18684 - [HEALTH] Shape-On VSL,0,0
04-04-2026,ub01ai,131 - Amazon: Spring Deals Listicle,0,0
04-04-2026,ck07al,131 - Amazon: Spring Deals Listicle,0,0
04-04-2026,cg01ad,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
04-04-2026,,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
04-04-2026,ub01ag,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
04-04-2026,cc05ac,180 - AMAZON: Viral Products Listicle,0,0
04-04-2026,,180 - AMAZON: Viral Products Listicle,0,0
04-04-2026,cn06ae,180 - AMAZON: Viral Products Listicle,0,0
03-04-2026,cn06ai,2558 - MEDVi GLP-1 - Direct,0,0
03-04-2026,dg01aa,18710 - [HEALTH] Memory On VSL BH*,0,0
03-04-2026,ck12bh,18684 - [HEALTH] Shape-On VSL,0,0
03-04-2026,cg01ad,15048 - [HEALTH] ConoCB2 Pain Relief Natural TSL v2,0,0
03-04-2026,cc06ae,446 - ManForceX,0,0
03-04-2026,cc06ah,16259 - [SURVEY] CVS- Offer Wall v2 Revshare,0,0
03-04-2026,ga01af,554 - [HEALTH] Presgera VSL BH,0,0
03-04-2026,,129 - Nerve Fresh Private,0,0
03-04-2026,xa09ne,129 - Nerve Fresh Private,0,0
03-04-2026,ga01af,180 - AMAZON: Viral Products Listicle,0,0
03-04-2026,ck08bd,20 - Insurify Auto Email Only,0,0
03-04-2026,cc06ag,20 - Insurify Auto Email Only,0,0
03-04-2026,ck12bl,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
03-04-2026,cc05aa,705 - Grounded Footwear - Barefoot Shoes - $49.99 - US,0,0
03-04-2026,ub01ah,227 - ProstaPeak,0,0
03-04-2026,cc06ag,251 - FlashBurn,0,0
03-04-2026,cg01ag,17528 - [HEALTH] Free Sugar Pro VSL v2,0,0
03-04-2026,dg01ab,16176 - [HEALTH] Neuro Surge VSL,0,0
03-04-2026,cc06ai,623 - JellyLean VSL BH,0,0
03-04-2026,cc05ac,624 - Optivell VSL BH,0,0
03-04-2026,ga01an,554 - [HEALTH] Presgera VSL BH,0,0
03-04-2026,ck07ai,38 - VirilWood,0,0
03-04-2026,ag04bg,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
03-04-2026,ag04bv,616 - Glyco Pezil v2 VSL,0,0
03-04-2026,ub01aa,131 - Amazon: Spring Deals Listicle,0,0
03-04-2026,cd12ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
03-04-2026,xa22ne,129 - Nerve Fresh Private,0,0
03-04-2026,ck07ag,548 - Nail Refresh,0,0
03-04-2026,ub01aa,131 - Amazon: Spring Deals Listicle,0,0
03-04-2026,kg01ak,180 - AMAZON: Viral Products Listicle,0,0
02-04-2026,ga01ad,585 - [HEALTH] MemoGenesis v2 VSL BH*,0,0
02-04-2026,ag01ae,12 - Jointgen,0,0
